armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
3373,2643,2783,2718,512,256,-199,-153,252,2363,35290,2561,1,0,885,885,3373
158,2313,1588,2603,512,256,24,202,59,2137,35440,2603,1,0,870,870,158
2773,1518,1368,1613,512,256,57,-56,170,854,-183840,183840,0,1,399,399,2776
1593,1853,2333,2303,512,256,144,147,89,1276,-34163,34163,0,1,553,553,1593
3373,1203,1078,2568,512,256,-91,-328,224,44,-266925,266925,0,1,18,18,3373
1023,2093,1638,2058,512,256,-128,-28,473,564702,12120,2683,1,0,3202,1202,1026
2198,1983,1793,2178,512,256,20,205,301,10205,-46398,2298,1,0,387,350,2198
343,1463,2133,1243,512,256,-48,-370,136,3592,-125797,125797,0,1,1459,1459,346
538,2358,1928,2798,512,256,242,143,37,1446,37920,2963,1,0,622,622,538
1053,3008,2678,2643,512,256,160,200,48,2765,34940,2474,1,0,920,920,1053
1568,1333,1258,2208,512,256,50,435,125,989,-266209,266209,0,1,443,443,1568
223,1818,1313,2638,512,256,-187,224,341,268994,-42848,2798,1,0,2031,984,226
3453,1203,1858,1133,512,256,-156,-324,182,580,-228423,228423,0,1,357,357,3453
2128,1973,1873,1948,512,256,60,156,180,177693,-788968,2550,1,0,1251,513,2128
3798,2073,2093,1823,512,256,-234,-160,360,202483,-976246,2179,1,0,944,98,3798
3493,1143,2173,2088,512,256,60,325,219,118099,-590847,1534,1,0,1942,1498,3493
3418,1853,2573,1108,512,256,215,175,402,236854,-1164740,2556,1,0,1587,649,3418
3668,1133,2793,2263,512,256,-352,21,259,381825,-758411,2954,1,0,2593,838,3668
2483,1493,1593,1025,512,256,285,-182,319,771,-358108,358108,0,1,538,538,2486
1828,2258,2498,2158,512,256,162,273,226,106242,-642710,2638,1,0,1305,839,1828
3988,1503,1148,2913,512,256,-257,-59,475,25856,-364423,273637,0,1,211,127,3988
3633,1583,2138,1693,512,256,30,-346,134,976,-151111,151111,0,1,380,380,3633
1078,1048,2708,2658,512,256,285,238,74,1383,35230,2320,1,0,891,891,1078
2118,1448,1468,2483,512,256,80,-157,378,1754,-82078,82078,0,1,677,677,2121
1088,2908,2423,2938,512,256,391,130,75,102,-45867,45867,0,1,48,48,1088
688,2408,2413,1228,512,256,75,-212,376,34338,-218897,2751,1,0,615,451,688
2983,1153,2168,2853,512,256,96,120,484,253612,27560,2903,1,0,1658,658,2983
938,1813,1253,2348,512,256,-103,194,338,1421,-121049,121049,0,1,744,744,941
3868,1328,1253,1943,512,256,-72,88,194,1349,-46787,46787,0,1,730,730,3868
658,1673,1478,2768,512,256,-11,312,275,80450,-527049,1543,1,0,1038,576,661
3943,2128,1393,2913,512,256,193,-262,188,272,-194238,194238,0,1,104,104,3943
238,1588,2923,1513,512,256,341,49,337,1425,37730,2892,1,0,641,641,238
2623,1613,1128,2423,512,256,78,-339,29,98,-514236,514236,0,1,35,35,2623
3983,2223,2133,2068,512,256,35,-82,448,904,-36258,36258,0,1,457,457,3983
428,1118,2913,1768,512,256,188,-342,82,60274,-310942,2477,1,0,1179,877,428
1968,2443,2373,3003,512,256,328,283,86,1077,-332789,332789,0,1,519,519,1968
3378,1728,1793,1898,512,256,-175,102,164,93996,-406746,2879,1,0,776,413,3378
2963,1793,1443,1998,512,256,290,51,253,201265,-1106239,2636,1,0,1303,504,2963
1563,1388,1378,2368,512,256,-132,-161,206,1999,35150,2902,1,0,899,899,1563
3603,1583,2383,1148,512,256,91,40,508,881,-133418,133418,0,1,307,307,3603
1003,2448,2508,2478,512,256,190,47,119,2857,33950,2918,1,0,1019,1019,1003
623,2603,2718,1378,512,256,-311,162,329,156320,25270,2154,1,0,1887,887,626
2608,1248,1113,2263,512,256,73,-60,481,415,-293653,293653,0,1,331,331,2611
2313,1293,2768,2933,512,256,-238,117,415,1041,-359604,359604,0,1,594,594,2316
3108,1848,2028,1593,512,256,137,-64,224,1634,-253064,253064,0,1,592,592,3108
3253,2383,2238,2083,512,256,-205,-199,392,795,41190,2659,1,0,295,295,3253
1333,1793,1288,1998,512,256,420,114,150,363318,-150394,150394,0,0,3414,1414,1336
198,2473,2368,1828,512,256,-224,308,149,1651,35360,2819,1,0,878,878,201
68,2453,2493,2548,512,256,297,182,267,1049,36370,2961,1,0,777,777,68
693,2228,2253,1098,512,256,250,209,415,155585,-1013605,313984,0,1,1485,763,696
1923,1743,2653,1513,512,256,-37,136,172,3097,-105257,105257,0,1,1506,1506,1923
568,1178,2673,2133,512,256,-233,-102,250,3990,25080,2930,1,0,1906,1906,568
1813,1283,1618,1473,512,256,-149,181,90,36449,-264704,2321,1,0,475,307,1813
3553,2383,3048,1803,512,256,264,-298,284,1397,-266191,266191,0,1,699,699,3553
3183,1803,2783,2718,512,256,100,191,135,3645,-100138,100138,0,1,1786,1786,3183
1598,2383,3058,2273,512,256,185,217,78,2864,-189686,189686,0,1,1179,1179,1598
2668,1803,1738,1428,512,256,-336,67,201,164909,32250,2940,1,0,1189,189,2671
1903,2568,2313,2848,512,256,-232,-138,147,1297,34280,2994,1,0,986,986,1906
4073,2573,2813,1148,512,256,-133,-121,307,268117,30290,2510,1,0,1385,385,4073
273,1873,1788,3033,512,256,264,33,455,27345,-374631,299933,0,1,849,739,276
1548,2793,2848,2988,512,256,-266,11,27,1129,-427029,427029,0,1,460,460,1551
223,1823,1738,1928,512,256,-38,115,9,1135,-291103,291103,0,1,504,504,226
3188,2598,2028,2748,512,256,-199,-74,435,901,41320,2361,1,0,282,282,3188
1268,1113,1618,1293,512,256,-323,-134,244,2227,-324903,324903,0,1,984,984,1268
28,2253,2828,2583,512,256,-129,-87,482,3677,28020,2739,1,0,1612,1612,31
2508,1483,2783,2543,512,256,-27,-373,87,3156,30010,2649,1,0,1413,1413,2508
3058,2273,1948,1823,512,256,-160,-55,124,1433,37980,2744,1,0,616,616,3061
3833,1183,3048,1768,512,256,-300,20,329,77703,-447619,2783,1,0,1739,1315,3833
2463,2228,2778,1408,512,256,-120,405,152,141297,31260,2924,1,0,1288,288,2463
98,1948,1483,2973,512,256,261,218,316,367408,-1032222,9871,0,0,3414,1650,101
823,2713,2073,2833,512,256,309,244,280,311819,-774886,119528,0,0,3414,1959,826
3568,2448,2968,2378,512,256,176,277,194,3389,-206139,206139,0,1,1870,1870,3568
2493,1303,1208,1648,512,256,-177,38,152,55439,-611022,2943,1,0,798,215,2493
1228,2673,2508,2373,512,256,140,57,194,1183,-18759,18759,0,1,980,980,1228
1468,2433,1758,2828,512,256,-242,-111,135,985,35320,2579,1,0,882,882,1471
2078,2563,2783,2803,512,256,-22,289,223,1309,33660,2956,1,0,1048,1048,2078
1588,1033,2338,2543,512,256,309,-290,103,124714,-1020715,2862,1,0,2121,1150,1588
2973,1548,3068,2293,512,256,228,-109,225,85649,-453149,2231,1,0,2673,2214,2973
2733,1173,1133,2953,512,256,-264,40,144,66672,-293886,2500,1,0,611,353,2733
3538,2088,1318,2858,512,256,-26,289,72,371844,18009,2716,1,0,2613,613,3538
2113,1373,1523,2473,512,256,-48,249,245,531,41830,2744,1,0,231,231,2113
3733,3033,2688,3063,512,256,88,123,42,14,-506907,506907,0,1,11,11,3733
638,2723,2838,1548,512,256,-112,246,364,2365,31020,2808,1,0,1312,1312,641
1168,2283,2228,2068,512,256,316,-10,372,282425,-1105364,2706,1,0,2833,859,1168
2683,1788,1733,1668,512,256,-118,-265,281,479,-164141,164141,0,1,471,471,2686
263,1463,1393,1973,512,256,223,306,297,182368,-223399,223399,0,0,3414,1414,266
938,2263,2238,2083,512,256,-335,202,110,667,36960,2815,1,0,718,718,941
2833,2333,2128,2648,512,256,337,-85,145,852,-513503,513503,0,1,773,773,2833
4053,1668,1243,2818,512,256,-56,381,337,37836,-962196,390587,0,1,540,94,4053
3923,1678,2123,1413,512,256,-153,335,327,43776,-709497,2556,1,0,1163,639,3923
2353,1283,1703,2143,512,256,-194,-110,138,721,35590,2535,1,0,855,855,2353
3163,2708,2378,2138,512,256,-102,-166,441,685,37400,2883,1,0,674,674,3166
1958,2478,1598,2833,512,256,219,382,135,236656,-911299,21631,0,0,3414,723,1961
1638,1838,1993,2643,512,256,42,368,150,276,40670,2820,1,0,347,347,1638
2508,1628,1668,1443,512,256,-52,46,353,277,-66575,66575,0,1,333,333,2508
3433,1958,1653,2563,512,256,-50,214,106,780,35300,2801,1,0,884,884,3433
1948,1983,2493,1578,512,256,293,193,180,149567,-1283132,12224,0,0,3414,1426,1948
2348,1808,2078,1263,512,256,-116,230,479,67779,-1159737,2476,1,0,1128,147,2348
593,2008,1513,2708,512,256,81,386,141,688,-204747,204747,0,1,834,834,593
3518,1678,2468,1203,512,256,155,-141,490,164,-244374,244374,0,1,218,218,3518
