armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
2048,2048,2048,2048,512,256,-297,-145,351,14990,21070,1972,1,0,603,553,2048
2048,2048,2048,2048,512,256,-199,-153,251,2064,-8093,8093,0,1,986,986,2051
2048,2048,2048,2048,512,256,75,-304,70,1764,19030,2880,1,0,807,807,2045
2048,2048,2048,2048,512,256,24,201,60,664,-53038,53038,0,1,369,369,2045
2048,2048,2048,2048,512,256,-146,73,103,1028,-49370,49370,0,1,532,532,2051
2048,2048,2048,2048,512,256,57,-56,170,1777,-131930,131930,0,1,769,769,2045
2048,2048,2048,2048,512,256,114,134,510,1437,20710,2621,1,0,639,639,2048
2048,2048,2048,2048,512,256,144,145,86,1036,-28701,28701,0,1,514,514,2045
2048,2048,2048,2048,512,256,-127,-62,272,2041,-123540,123540,0,1,924,924,2048
2048,2048,2048,2048,512,256,-91,-328,224,1398,20310,2678,1,0,679,679,2051
2048,2048,2048,2048,512,256,288,-2,76,1419,21130,2600,1,0,597,597,2045
2048,2048,2048,2048,512,256,-130,-27,471,30642,20090,2710,1,0,701,701,2048
2048,2048,2048,2048,512,256,-73,315,216,13226,-17823,17823,0,1,838,788,2051
2048,2048,2048,2048,512,256,21,203,303,1118,21430,2904,1,0,567,567,2048
2048,2048,2048,2048,512,256,71,-124,339,2558,16120,2844,1,0,1098,1098,2048
2048,2048,2048,2048,512,256,-31,-352,155,46681,13590,2252,1,0,1351,1251,2051
2048,2048,2048,2048,512,256,262,-242,214,1223,21680,2820,1,0,542,542,2045
2048,2048,2048,2048,512,256,242,141,38,2009,-12793,12793,0,1,903,903,2045
2048,2048,2048,2048,512,256,412,15,81,2558,-10804,10804,0,1,1153,1153,2045
2048,2048,2048,2048,512,256,159,198,48,1507,-13071,13071,0,1,719,719,2045
2048,2048,2048,2048,512,256,127,140,238,1245,-82758,82758,0,1,606,606,2045
2048,2048,2048,2048,512,256,53,435,128,1802,-55532,55532,0,1,777,777,2048
2048,2048,2048,2048,512,256,82,-237,194,1988,18000,2604,1,0,910,910,2045
2048,2048,2048,2048,512,256,-186,225,341,702,23630,1898,1,0,347,347,2048
2048,2048,2048,2048,512,256,-45,-103,264,27134,-192546,192546,0,1,951,951,2051
2048,2048,2048,2048,512,256,-143,-328,190,1323,20550,2742,1,0,655,655,2051
2048,2048,2048,2048,512,256,-39,316,203,28031,-75673,2469,1,0,154,116,2051
2048,2048,2048,2048,512,256,60,156,179,980,-76050,76050,0,1,481,481,2045
2048,2048,2048,2048,512,256,-151,-307,220,1327,20689,2601,1,0,641,641,2051
2048,2048,2048,2048,512,256,-234,-157,359,1449,20200,2832,1,0,690,690,2048
2048,2048,2048,2048,512,256,115,85,494,1598,-4196,4196,0,1,814,814,2048
2048,2048,2048,2048,512,256,60,324,221,382,25370,2961,1,0,173,173,2045
2048,2048,2048,2048,512,256,-184,-108,350,2276,16750,2811,1,0,1035,1035,2048
2048,2048,2048,2048,512,256,214,175,404,1376,21020,2471,1,0,608,608,2048
2048,2048,2048,2048,512,256,237,299,354,1915,-98550,98550,0,1,794,794,2048
