armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
2048,2048,2048,2048,512,256,-297,-145,351,1197,22040,2487,1,0,506,506,2048
2048,2048,2048,2048,512,256,-199,-153,251,1736,19380,2696,1,0,772,772,2051
2048,2048,2048,2048,512,256,75,-304,70,1810,18300,2968,1,0,880,880,2045
2048,2048,2048,2048,512,256,24,201,60,1112,22210,2831,1,0,489,489,2048
2048,2048,2048,2048,512,256,-146,73,103,1723,-54402,54402,0,1,781,781,2048
2048,2048,2048,2048,512,256,57,-56,170,2040,-119092,119092,0,1,838,838,2048
2048,2048,2048,2048,512,256,114,134,510,1203,21910,2720,1,0,519,519,2048
2048,2048,2048,2048,512,256,144,145,86,2060,20680,2852,1,0,642,642,2048
2048,2048,2048,2048,512,256,-127,-62,272,2973,-4355,4355,0,1,973,973,2048
2048,2048,2048,2048,512,256,-91,-328,224,1921,20280,2892,1,0,682,682,2051
2048,2048,2048,2048,512,256,288,-2,76,1739,20930,2823,1,0,617,617,2048
2048,2048,2048,2048,512,256,-130,-27,471,1903,18100,1959,1,0,900,900,2048
2048,2048,2048,2048,512,256,-73,315,216,2289,-14083,14083,0,1,971,971,2048
2048,2048,2048,2048,512,256,21,203,303,1198,22820,2507,1,0,428,428,2048
2048,2048,2048,2048,512,256,71,-124,339,3361,16149,2523,1,0,1095,1095,2048
2048,2048,2048,2048,512,256,-31,-352,155,1713,19490,2817,1,0,761,761,2051
2048,2048,2048,2048,512,256,262,-242,214,1198,21670,2379,1,0,543,543,2045
2048,2048,2048,2048,512,256,242,141,38,1200,21780,2656,1,0,532,532,2048
2048,2048,2048,2048,512,256,412,15,81,22566,4962,2840,1,0,572,460,2048
2048,2048,2048,2048,512,256,159,198,48,1337,21950,2586,1,0,515,515,2048
2048,2048,2048,2048,512,256,127,140,238,1199,21220,2711,1,0,588,588,2048
2048,2048,2048,2048,512,256,53,435,128,1409,-167087,167087,0,1,566,566,2048
2048,2048,2048,2048,512,256,82,-237,194,2460,17990,2273,1,0,911,911,2045
2048,2048,2048,2048,512,256,-186,225,341,3406,20939,2861,1,0,616,606,2048
2048,2048,2048,2048,512,256,-45,-103,264,1896,-61573,61573,0,1,1035,1035,2051
2048,2048,2048,2048,512,256,-143,-328,190,1094,20540,2343,1,0,656,656,2051
2048,2048,2048,2048,512,256,-39,316,203,1191,-15447,15447,0,1,863,863,2048
