armPos0,armPos1,armPos2,armPos3,armPos4,armPos5,targetPos0,targetPos1,targetPos2,Duration(micros),Score*1000,Distance*1000,Success,Collision,NbActions,NbIterationGegelati,MotorPos
3373,2643,2783,2718,512,256,-199,-153,252,2037,35410,2561,1,0,873,873,3373
158,2313,1588,2603,512,256,24,202,59,1687,35430,2209,1,0,871,871,161
2773,1518,1368,1613,512,256,57,-56,170,776,-184080,184080,0,1,404,404,2776
1593,1853,2333,2303,512,256,144,147,89,1866,34870,2780,1,0,927,927,1593
3373,1203,1078,2568,512,256,-91,-328,224,321644,31630,2011,1,0,1251,251,3373
1023,2093,1638,2058,512,256,-128,-28,473,130074,-483038,2832,1,0,1421,1013,1026
2198,1983,1793,2178,512,256,20,205,301,3847,-11281,2887,1,0,380,365,2195
343,1463,2133,1243,512,256,-48,-370,136,625,-122044,122044,0,1,313,313,343
538,2358,1928,2798,512,256,242,143,37,1049,38250,2983,1,0,589,589,541
1053,3008,2678,2643,512,256,160,200,48,6513,35190,2828,1,0,895,895,1053
1568,1333,1258,2208,512,256,50,435,125,338746,-101288,2401,1,0,1316,211,1568
223,1818,1313,2638,512,256,-187,224,341,530733,-86996,86996,0,0,3414,1414,226
3453,1203,1858,1133,512,256,-156,-324,182,868529,-282859,20177,0,0,3414,152,3453
2128,1973,1873,1948,512,256,60,156,180,3904,-5330,2822,1,0,620,611,2125
3798,2073,2093,1823,512,256,-234,-160,360,758516,-214350,12947,0,0,3414,216,3795
3493,1143,2173,2088,512,256,60,325,219,62081,-721356,281455,0,1,355,102,3493
3418,1853,2573,1108,512,256,215,175,402,111128,-512859,2455,1,0,1065,627,3415
3668,1133,2793,2263,512,256,-352,21,259,3805,-297878,297878,0,1,1588,1588,3668
2483,1493,1593,1025,512,256,285,-182,319,1203,-336980,336980,0,1,691,691,2486
1828,2258,2498,2158,512,256,162,273,226,931,39129,2904,1,0,501,501,1828
3988,1503,1148,2913,512,256,-257,-59,475,724277,-151175,29613,0,0,3414,292,3985
3633,1583,2138,1693,512,256,30,-346,134,484,-33451,33451,0,1,371,371,3633
1078,1048,2708,2658,512,256,285,238,74,1655,32379,2300,1,0,1176,1176,1078
2118,1448,1468,2483,512,256,80,-157,378,1116,-82008,82008,0,1,688,688,2121
1088,2908,2423,2938,512,256,391,130,75,7594,-68218,30523,0,1,74,49,1091
688,2408,2413,1228,512,256,75,-212,376,112166,-704992,2552,1,0,1181,592,685
2983,1153,2168,2853,512,256,96,120,484,305,-241238,241238,0,1,172,172,2986
938,1813,1253,2348,512,256,-103,194,338,125964,-697797,2916,1,0,1199,626,941
3868,1328,1253,1943,512,256,-72,88,194,194,-233767,233767,0,1,151,151,3868
658,1673,1478,2768,512,256,-11,312,275,3660,-181644,168821,0,1,808,800,661
3943,2128,1393,2913,512,256,193,-262,188,307,-194464,194464,0,1,124,124,3943
238,1588,2923,1513,512,256,341,49,337,140737,-495777,2388,1,0,1016,538,238
2623,1613,1128,2423,512,256,78,-339,29,1191,-170639,170639,0,1,608,608,2623
3983,2223,2133,2068,512,256,35,-82,448,813,-100801,100801,0,1,567,567,3983
428,1118,2913,1768,512,256,188,-342,82,1426,35120,2987,1,0,902,902,428
1968,2443,2373,3003,512,256,328,283,86,99155,-574713,2386,1,0,822,308,1968
3378,1728,1793,1898,512,256,-175,102,164,1111,38840,2798,1,0,530,530,3378
2963,1793,1443,1998,512,256,290,51,253,94735,-724004,2768,1,0,1383,733,2960
1563,1388,1378,2368,512,256,-132,-161,206,1538,35190,2996,1,0,895,895,1563
3603,1583,2383,1148,512,256,91,40,508,531172,-528050,11550,0,0,3414,893,3600
1003,2448,2508,2478,512,256,190,47,119,1810,34230,2830,1,0,991,991,1003
623,2603,2718,1378,512,256,-311,162,329,22462,-123836,2326,1,0,894,818,626
2608,1248,1113,2263,512,256,73,-60,481,450,-294401,294401,0,1,327,327,2611
2313,1293,2768,2933,512,256,-238,117,415,590,-359604,359604,0,1,594,594,2316
3108,1848,2028,1593,512,256,137,-64,224,758,-254996,254996,0,1,594,594,3111
3253,2383,2238,2083,512,256,-205,-199,392,686,41200,2465,1,0,294,294,3256
1333,1793,1288,1998,512,256,420,114,150,414201,-66297,2809,1,0,2086,14,1330
198,2473,2368,1828,512,256,-224,308,149,1208,35750,2903,1,0,839,839,201
68,2453,2493,2548,512,256,297,182,267,944,36650,2858,1,0,749,749,71
693,2228,2253,1098,512,256,250,209,415,102748,-1148705,2946,1,0,1130,297,696
1923,1743,2653,1513,512,256,-37,136,172,1356,32640,2656,1,0,1150,1150,1923
568,1178,2673,2133,512,256,-233,-102,250,28720,-653580,239476,0,1,465,268,568
1813,1283,1618,1473,512,256,-149,181,90,19824,-292295,2230,1,0,501,289,1813
3553,2383,3048,1803,512,256,264,-298,284,1411,-266319,266319,0,1,898,898,3553
3183,1803,2783,2718,512,256,100,191,135,145339,-1490371,2930,1,0,1189,196,3183
1598,2383,3058,2273,512,256,185,217,78,327,-152563,152563,0,1,230,230,1598
2668,1803,1738,1428,512,256,-336,67,201,476,-223064,223064,0,1,438,438,2671
1903,2568,2313,2848,512,256,-232,-138,147,1149,33360,2994,1,0,1078,1078,1903
4073,2573,2813,1148,512,256,-133,-121,307,133843,-8059,2827,1,0,1769,757,4070
273,1873,1788,3033,512,256,264,33,455,110633,-826211,2792,1,0,1011,273,276
1548,2793,2848,2988,512,256,-266,11,27,199,-576397,576397,0,1,93,93,1548
223,1823,1738,1928,512,256,-38,115,9,1126,-148358,148358,0,1,785,785,226
3188,2598,2028,2748,512,256,-199,-74,435,269,41320,2361,1,0,282,282,3191
1268,1113,1618,1293,512,256,-323,-134,244,1436,-324210,324210,0,1,943,943,1271
28,2253,2828,2583,512,256,-129,-87,482,268518,-66806,66806,0,0,3414,414,31
